RYZ01613	C3MCF2.1	53.0	247	116	0	6	252	3	249	2.08e-57	178
RYZ01613	B9JX64.1	52.4	248	118	0	5	252	2	249	3.02e-57	177
RYZ01613	B9KMV0.1	51.0	261	127	1	5	265	2	261	4.33e-57	177
RYZ01614	A7HXZ5.1	54.1	327	149	1	12	337	11	337	1.75e-83	247
RYZ01614	Q98ME4.1	52.4	328	154	2	11	337	10	336	7.99e-78	232
RYZ01614	Q2RT49.1	53.4	313	145	1	13	324	19	331	2.03e-77	231
RYZ01614	C3MCF3.1	51.4	329	158	2	9	336	8	335	4.74e-75	225
RYZ01614	Q1AU89.1	51.5	332	159	2	6	335	3	334	2.30e-74	224
RYZ01614	B8GWP8.1	50.7	337	164	2	1	336	1	336	3.29e-74	223
RYZ01614	A8I839.1	49.7	330	165	1	6	334	5	334	1.01e-72	219
RYZ01614	B0SYZ3.1	49.9	337	167	2	1	336	1	336	4.72e-72	218
RYZ01614	Q11HU2.1	50.5	327	160	2	11	336	10	335	8.14e-71	215
RYZ01614	Q92PS0.1	49.5	329	164	2	9	336	8	335	1.69e-70	214
RYZ01614	B9JX63.1	49.1	328	165	2	11	337	10	336	1.16e-69	212
RYZ01614	B8EJS2.1	47.8	335	174	1	3	336	2	336	1.95e-69	211
RYZ01614	Q07NF5.1	48.0	331	171	1	7	336	6	336	3.50e-69	210
RYZ01614	A6U9C4.1	48.9	329	166	2	9	336	8	335	7.15e-69	210
RYZ01614	Q6N5T0.1	48.3	323	166	1	7	328	6	328	3.25e-68	208
RYZ01614	Q2W3A9.1	49.5	317	159	1	13	328	19	335	3.70e-68	208
RYZ01614	A4YVD5.2	47.5	335	175	1	3	336	2	336	6.75e-68	207
RYZ01614	Q8G0F5.1	49.2	327	164	2	11	336	10	335	6.98e-68	207
RYZ01614	Q215B8.1	47.7	331	172	1	7	336	6	336	6.98e-68	207
RYZ01614	A9M5F3.1	49.2	327	164	2	11	336	10	335	6.98e-68	207
RYZ01614	Q2IWB1.2	48.3	319	164	1	11	328	10	328	2.11e-67	206
RYZ01614	B3Q6M8.1	48.0	323	167	1	7	328	6	328	2.11e-67	206
RYZ01614	B2S5Z0.1	48.9	327	165	2	11	336	10	335	2.14e-67	206
RYZ01614	B0CGT8.1	48.9	327	165	2	11	336	10	335	4.53e-67	205
RYZ01614	A5VQR4.2	48.6	327	166	2	11	336	10	335	9.58e-67	204
RYZ01615	P26922.1	53.1	179	81	2	1	178	10	186	4.45e-40	131
RYZ01615	P00903.1	46.6	178	93	1	1	178	10	185	9.72e-36	120
RYZ01615	F2RB79.1	46.2	184	90	5	1	181	11	188	1.11e-25	100
RYZ01615	P05328.1	40.9	186	101	4	1	179	34	217	1.17e-21	90.6
RYZ01615	P42388.1	37.8	185	111	3	1	184	12	193	2.13e-20	81.5
RYZ01615	Q9KST3.2	37.9	182	109	3	1	181	12	190	3.11e-19	78.7
RYZ01615	Q44696.2	37.3	185	112	2	1	184	12	193	6.47e-19	77.8
RYZ01615	Q92411.1	35.4	189	113	3	1	182	34	220	1.10e-15	74.1
RYZ01615	O66727.1	34.1	164	99	5	21	181	212	369	2.38e-07	49.8
RYZ01606	O06543.3	55.5	344	153	0	4	347	3	346	3.65e-96	280
RYZ01606	O09174.4	50.0	334	163	2	6	338	3	333	2.63e-77	233
RYZ01606	P70473.3	50.3	334	163	2	6	338	3	334	3.89e-77	232
RYZ01606	Q9UHK6.2	47.6	334	172	2	6	338	3	334	2.91e-72	220
RYZ01606	Q8J0F0.1	46.4	306	158	3	5	307	8	310	7.11e-56	178
RYZ01606	G0HQ31.1	29.3	331	207	7	20	326	18	345	1.19e-15	75.4
RYZ01606	Q5V468.2	29.2	325	205	6	20	322	18	339	2.43e-15	74.5
RYZ01606	P96877.1	35.0	214	122	4	5	203	9	220	8.39e-14	70.4
RYZ01606	O06644.3	24.9	305	205	4	5	296	4	297	8.74e-07	51.5
RYZ01540	P29363.3	43.6	422	230	5	1	416	1	420	9.25e-73	224
RYZ01540	P37145.1	34.8	466	283	7	1	448	1	463	9.59e-47	158
RYZ01540	Q42598.1	34.8	462	252	9	3	420	7	463	1.37e-40	143
RYZ01540	Q00063.1	34.4	459	259	10	15	431	18	476	6.12e-37	133
RYZ01540	P16120.1	35.5	445	246	11	15	420	21	463	5.64e-36	131
RYZ01514	Q92MJ1.2	51.2	416	197	3	1	413	1	413	3.39e-100	292
RYZ01514	Q57AV8.1	51.2	416	197	3	1	413	1	413	1.04e-99	291
RYZ01514	Q98G72.1	51.4	416	196	3	1	413	1	413	2.20e-99	290
RYZ01514	Q8YJF9.1	51.0	416	198	3	1	413	1	413	9.86e-99	288
RYZ01514	Q8UA56.1	49.5	416	204	3	1	413	1	413	2.57e-95	280
RYZ01514	Q5NP13.1	49.2	413	206	3	1	413	1	409	2.14e-93	275
RYZ01514	P62064.1	49.5	416	204	3	1	413	1	413	7.05e-93	273
RYZ01514	P59610.1	49.5	416	204	3	1	413	1	413	1.41e-91	270
RYZ01514	Q5LWL6.1	48.7	409	203	2	5	413	7	408	1.22e-90	268
RYZ01514	Q3SVN6.1	48.1	418	211	3	1	413	1	417	6.01e-89	264
RYZ01514	Q6G5T6.1	46.0	413	220	2	1	413	1	410	1.07e-87	260
RYZ01514	Q9A3Y4.1	47.8	402	208	2	13	413	3	403	4.23e-87	259
RYZ01514	Q6G0Q6.1	46.0	415	219	3	1	413	1	412	9.27e-85	253
RYZ01514	Q5FQD0.1	45.5	411	220	2	3	413	18	424	2.92e-81	244
RYZ01514	Q3ASI6.1	39.5	377	224	3	37	413	57	429	1.36e-56	182
RYZ01514	Q7U3S6.1	40.8	368	206	6	46	411	50	407	3.87e-54	175
RYZ01514	Q9Z4S1.2	37.6	380	230	4	37	412	20	396	1.24e-51	168
RYZ01514	Q8YPF9.1	37.6	359	210	3	53	411	41	385	3.02e-50	165
RYZ01514	Q9X2A3.1	36.8	380	233	4	37	412	20	396	1.56e-49	163
RYZ01514	Q65LE9.1	36.6	374	232	4	39	412	37	405	2.23e-47	158
RYZ01514	P0DJQ5.1	37.1	380	220	5	37	411	26	391	1.70e-46	155
RYZ01514	Q8EYV8.1	35.6	388	233	6	28	411	9	383	2.03e-45	152
RYZ01514	P96426.1	36.8	389	227	7	25	411	30	401	8.08e-45	151
RYZ01514	P62062.1	35.3	388	234	6	28	411	9	383	1.30e-44	150
RYZ01514	Q8Y6U2.1	36.4	335	209	3	78	412	67	397	3.06e-43	147
RYZ01436	Q9LES4.1	43.2	398	193	6	7	371	81	478	3.34e-62	196
RYZ01438	Q0PB48.1	30.6	111	72	2	1	107	1	110	1.13e-04	39.5
RYZ01416	P9WJ62.1	49.7	153	77	0	2	154	86	238	9.76e-30	105
RYZ01418	Q0C3Z3.1	75.7	362	88	0	1	362	1	362	1.67e-159	440
RYZ01418	B7KT24.1	75.0	364	88	3	1	362	1	363	4.03e-153	424
RYZ01418	A9W6U7.1	75.0	364	88	3	1	362	1	363	4.03e-153	424
RYZ01418	B1M325.1	74.1	363	91	3	1	361	1	362	5.04e-150	416
RYZ01418	B8ESC6.1	73.8	363	93	2	1	362	1	362	8.03e-150	416
RYZ01418	B1ZHL0.1	73.9	364	92	3	1	362	1	363	1.56e-149	415
RYZ01418	B6JFJ0.1	73.5	362	93	2	1	362	1	359	2.91e-149	414
RYZ01418	B8H3W7.1	72.0	364	100	2	1	363	1	363	1.02e-146	408
RYZ01418	Q21A81.1	71.5	362	102	1	1	362	1	361	2.64e-146	406
RYZ01418	Q13BI7.1	71.5	362	102	1	1	362	1	361	1.16e-145	405
RYZ01418	Q07HS5.1	71.8	362	101	1	1	362	1	361	7.60e-145	403
RYZ01418	Q2J0T8.1	71.3	362	103	1	1	362	1	361	4.96e-144	401
RYZ01418	B3QIL0.1	70.7	362	105	1	1	362	1	361	1.02e-142	397
RYZ01418	B9JSM6.1	70.9	364	103	3	1	363	1	362	1.05e-142	397
RYZ01418	Q2KBP0.1	70.9	364	104	2	1	363	1	363	1.07e-142	397
RYZ01418	Q1MKK1.1	70.9	364	104	2	1	363	1	363	1.56e-142	397
RYZ01418	Q6NAI4.1	70.7	362	105	1	1	362	1	361	2.16e-142	397
RYZ01418	A7HR75.1	71.0	362	102	2	1	362	1	359	2.28e-142	397
RYZ01418	B2IDQ8.1	70.8	363	104	2	1	362	1	362	2.62e-142	397
RYZ01418	B3PS94.1	70.6	364	105	2	1	363	1	363	7.02e-142	395
RYZ01418	B5ZST4.1	70.6	364	105	2	1	363	1	363	1.49e-141	395
RYZ01418	Q0ARD9.1	69.4	360	110	0	1	360	1	360	6.44e-141	393
RYZ01418	Q92RH3.1	70.1	364	107	2	1	363	1	363	6.67e-141	393
RYZ01418	Q3SUZ5.2	70.0	367	104	2	1	362	1	366	7.04e-141	393
RYZ01418	B0UJB1.1	71.2	364	102	3	1	362	1	363	1.04e-140	393
RYZ01394	P21345.2	39.7	385	224	3	21	398	46	429	2.61e-59	189
RYZ01394	O07605.1	38.0	387	236	1	8	390	28	414	1.48e-58	186
RYZ01394	P24943.1	37.8	384	235	1	8	387	26	409	2.24e-55	178
RYZ01394	P24944.1	38.2	385	232	3	8	387	26	409	2.83e-53	173
RYZ01394	Q1J1H5.1	37.4	390	240	2	17	402	34	423	3.89e-53	173
RYZ01394	P39817.1	39.3	366	212	5	21	380	35	396	7.76e-53	172
RYZ01394	B5BHQ7.1	37.7	377	231	2	17	389	35	411	1.07e-52	172
RYZ01394	C1CYN7.1	38.7	375	222	4	12	380	29	401	1.10e-51	169
RYZ01394	Q8XR66.1	35.6	404	250	4	12	410	30	428	1.17e-46	156
RYZ01394	A4SK68.1	35.0	371	237	2	11	377	29	399	3.05e-43	147
RYZ01394	A0KMZ3.1	34.8	371	238	2	11	377	29	399	1.92e-42	145
RYZ01394	Q95JC7.1	27.5	386	245	6	16	368	90	473	1.18e-13	71.7
RYZ01394	Q4R8W8.1	27.9	390	244	6	14	368	88	475	1.19e-13	71.7
RYZ01394	Q15758.2	27.7	390	245	6	14	368	87	474	2.36e-13	70.8
RYZ01394	P51912.2	27.9	401	239	8	16	368	88	486	2.74e-12	67.9
RYZ01387	Q4UL59.1	48.9	221	111	2	20	240	3	221	6.06e-43	142
RYZ01387	Q92HG4.1	48.0	221	113	2	20	240	3	221	5.43e-41	137
RYZ01387	Q1RJR2.1	46.8	222	116	2	20	241	3	222	7.28e-40	134
RYZ01387	Q68WJ1.1	47.1	221	115	2	20	240	3	221	2.72e-39	133
RYZ01387	Q9ZD06.1	46.6	221	116	2	20	240	3	221	1.58e-38	131
RYZ01387	Q9CMY9.1	43.5	230	124	3	17	240	62	291	5.10e-32	116
RYZ01387	Q8L960.1	33.1	245	148	5	20	248	161	405	5.12e-13	67.9
RYZ01387	Q9F855.2	33.3	171	98	2	85	241	71	239	4.71e-09	55.6
RYZ01387	Q83LF6.2	31.4	194	111	3	70	241	22	215	1.52e-08	53.9
RYZ01387	P75966.2	31.4	194	111	3	70	241	22	215	2.17e-08	53.5
RYZ01387	Q8ZPZ1.1	32.1	193	109	4	70	240	22	214	3.25e-08	53.1
RYZ01387	Q8X724.1	31.1	193	111	3	70	240	22	214	9.07e-08	51.9
RYZ01387	Q8FIB6.2	31.2	189	108	3	70	236	22	210	9.07e-08	51.9
RYZ01387	Q8Z7G6.1	31.6	193	110	4	70	240	22	214	9.46e-08	51.9
RYZ01387	Q87QY8.1	32.4	170	99	3	85	240	68	235	1.13e-07	51.9
RYZ01387	P72581.2	32.3	167	97	2	71	223	34	198	4.08e-07	50.6
RYZ01387	Q8DAS3.1	30.6	170	102	2	85	240	62	229	2.62e-06	48.2
RYZ01387	Q8ZFQ3.1	31.6	177	99	3	86	240	28	204	1.68e-05	45.7
RYZ01369	P0AFH6.1	52.0	281	134	1	20	299	22	302	1.71e-67	205
RYZ01369	P45053.1	49.1	293	148	1	8	299	19	311	5.78e-66	201
RYZ01369	P08006.1	50.2	281	139	1	20	299	22	302	2.00e-63	194
RYZ01369	P42063.1	39.3	267	157	2	34	297	36	300	1.31e-37	129
RYZ01370	P0AFH2.1	51.2	301	145	1	11	311	7	305	2.18e-72	217
RYZ01370	P08005.1	50.8	301	146	1	11	311	7	305	2.06e-71	215
RYZ01370	P45054.1	50.0	300	148	1	12	311	8	305	6.35e-71	214
RYZ01370	P26903.1	42.5	301	169	1	8	308	4	300	7.71e-54	170
RYZ01370	P42062.2	37.7	310	185	2	7	308	3	312	3.25e-44	146
RYZ01370	A2RI75.1	38.2	293	176	2	19	311	15	302	7.67e-43	142
RYZ01370	Q8FWN8.1	37.3	311	185	2	8	308	4	314	2.62e-40	136
RYZ01370	A5VU90.1	37.3	311	185	2	8	308	4	314	2.62e-40	136
RYZ01370	A0A0H2ZGW7.1	34.1	328	188	5	11	311	7	333	6.58e-29	107
RYZ01370	P0AEF8.1	33.5	331	189	5	11	311	7	336	6.85e-29	107
RYZ01349	P0AFH2.1	51.2	301	145	1	11	311	7	305	3.17e-72	217
RYZ01349	P08005.1	50.8	301	146	1	11	311	7	305	3.00e-71	215
RYZ01349	P45054.1	50.0	300	148	1	12	311	8	305	9.24e-71	213
RYZ01349	P26903.1	42.2	301	170	1	8	308	4	300	3.44e-53	169
RYZ01349	P42062.2	38.1	310	184	2	7	308	3	312	7.31e-45	148
RYZ01349	A2RI75.1	38.6	293	175	2	19	311	15	302	1.72e-43	144
RYZ01349	Q8FWN8.1	37.0	311	186	2	8	308	4	314	1.16e-39	135
RYZ01349	A5VU90.1	37.0	311	186	2	8	308	4	314	1.16e-39	135
RYZ01349	A0A0H2ZGW7.1	34.1	328	188	5	11	311	7	333	9.53e-29	107
RYZ01349	P0AEF8.1	33.5	331	189	5	11	311	7	336	9.92e-29	107
RYZ01350	P0AFH6.1	51.0	286	139	1	15	299	17	302	5.28e-67	203
RYZ01350	P45053.1	48.8	293	149	1	8	299	19	311	1.78e-65	200
RYZ01350	P08006.1	49.3	286	144	1	15	299	17	302	6.15e-63	193
RYZ01350	P42063.1	37.0	297	182	2	4	297	6	300	2.04e-38	131
RYZ01309	Q0BST5.1	54.0	824	366	6	1	818	101	917	8.97e-213	596
RYZ01309	Q92IZ6.1	49.5	812	387	7	1	809	88	879	4.97e-182	518
RYZ01309	Q1RID9.1	48.8	823	394	7	1	818	88	888	9.87e-181	514
RYZ01309	Q4UKM1.1	48.7	824	396	7	1	819	88	889	2.12e-180	514
RYZ01309	P41080.1	48.1	826	402	7	1	821	88	891	1.73e-177	506
RYZ01309	Q68XG2.1	48.1	821	399	7	1	816	88	886	7.72e-177	505
RYZ01309	P37411.3	43.9	829	386	9	1	819	87	846	2.19e-147	429
RYZ01309	P43700.1	43.1	824	422	7	1	818	88	870	3.08e-146	426
RYZ01309	P0AES4.1	43.4	829	390	9	1	819	87	846	1.10e-143	420
RYZ01309	P41513.1	43.0	826	391	9	4	819	90	845	2.88e-140	411
RYZ01309	P05653.1	47.5	646	307	5	4	648	91	705	2.42e-135	397
RYZ01309	P14829.1	41.3	828	408	7	1	819	87	845	1.27e-134	397
RYZ01309	P0C0R0.1	48.0	641	301	6	2	640	89	699	1.08e-133	395
RYZ01309	P48371.1	41.0	827	443	8	1	811	95	892	1.09e-133	395
RYZ01309	Q5HK04.1	48.0	641	301	6	2	640	89	699	1.57e-133	394
RYZ01309	P48369.1	41.0	830	456	9	1	819	87	893	2.18e-131	389
RYZ01309	Q55738.1	41.8	826	411	11	1	819	87	849	1.07e-130	386
RYZ01309	Q932M0.1	47.1	654	314	7	2	653	89	712	1.19e-130	387
RYZ01309	Q6GKT9.1	47.1	654	314	7	2	653	89	712	1.64e-130	386
RYZ01309	Q99XG5.1	47.1	654	314	7	2	653	89	712	1.72e-130	386
RYZ01309	Q2G2Q0.1	47.1	654	314	7	2	653	89	712	2.42e-130	386
RYZ01309	P20831.3	47.1	654	314	7	2	653	89	712	2.50e-130	386
RYZ01309	O50628.1	46.6	642	311	5	4	645	91	700	6.40e-130	384
RYZ01309	Q5HJZ0.1	46.9	654	315	7	2	653	89	712	1.55e-129	384
RYZ01309	Q2FKQ0.1	46.9	654	315	7	2	653	89	712	1.55e-129	384
RYZ01291	P55037.1	57.3	799	312	4	1	798	750	1520	8.05e-235	664
RYZ01291	P96218.3	57.9	800	303	7	1	794	733	1504	5.15e-234	661
RYZ01291	Q03460.1	57.5	816	309	7	1	806	840	1627	5.08e-229	660
RYZ01291	Q0DG35.2	57.1	819	309	8	1	807	845	1633	5.74e-227	654
RYZ01291	Q0JKD0.1	57.4	808	306	7	1	798	839	1618	3.91e-226	652
RYZ01291	Q9LV03.2	56.3	816	319	7	1	806	858	1645	3.81e-223	645
RYZ01291	Q9C102.1	56.4	796	317	6	1	794	791	1558	4.13e-223	643
RYZ01291	P39812.3	56.0	797	313	8	1	794	717	1478	3.61e-219	623
RYZ01291	P09831.3	49.6	787	358	7	2	787	714	1462	9.50e-177	514
RYZ01291	Q05755.1	47.4	806	390	5	2	807	744	1515	1.71e-173	507
RYZ01291	Q12680.2	48.3	803	383	8	1	798	783	1558	1.38e-172	514
RYZ01291	Q9T0P4.2	48.7	762	366	6	1	744	826	1580	5.04e-170	500
RYZ01291	P51375.1	47.1	807	374	7	3	791	750	1521	5.37e-169	495
RYZ01291	Q1XDB2.1	47.1	807	374	7	3	791	750	1521	1.13e-168	495
RYZ01291	O19906.1	46.6	804	379	6	3	787	757	1529	1.13e-166	490
RYZ01291	E1V8I1.1	46.9	800	389	7	3	801	715	1479	1.17e-165	486
RYZ01291	Q9ZNZ7.3	48.9	738	353	6	3	722	826	1557	1.12e-162	481
RYZ01291	Q43155.3	48.5	738	356	6	3	722	721	1452	4.73e-162	477
RYZ01291	P23225.1	47.7	738	362	6	3	722	818	1549	2.43e-159	472
RYZ01291	P55038.2	45.3	811	388	6	3	787	752	1532	6.53e-159	470
RYZ01291	Q06434.1	48.0	729	354	6	3	712	746	1468	1.98e-157	466
RYZ01291	Q69RJ0.2	46.7	738	369	6	3	722	817	1548	4.71e-154	458
RYZ01291	Q58746.1	42.4	271	149	2	157	426	183	447	2.84e-39	144
RYZ01242	C0SPB4.1	40.5	299	176	2	4	302	2	298	4.20e-49	158
RYZ01242	P26946.2	38.4	268	155	2	35	298	2	263	1.16e-36	126
RYZ01242	Q8T674.1	30.8	201	136	1	6	203	17	217	1.72e-12	67.5
RYZ01242	Q55EH8.2	31.0	203	134	3	6	203	9	210	6.55e-11	63.0
RYZ01242	Q9WY65.1	26.9	245	169	3	18	259	22	259	7.05e-08	52.3
RYZ01242	Q48J29.1	25.4	268	187	4	1	259	1	264	6.74e-06	47.8
RYZ01242	P37732.2	27.5	211	142	3	21	222	20	228	1.88e-05	46.5
RYZ01242	Q881C1.1	28.2	220	145	4	16	226	16	231	2.66e-05	46.1
RYZ01242	Q4ZSS5.1	24.6	268	189	4	1	259	1	264	7.41e-05	44.9
RYZ01242	Q3KC21.1	27.0	215	146	3	21	226	16	228	1.03e-04	44.5
RYZ01242	Q88G95.1	25.1	255	182	4	1	248	1	253	1.47e-04	44.1
RYZ01242	Q4KB64.1	24.2	302	207	5	8	299	4	293	2.04e-04	43.6
RYZ01220	Q5LUF3.1	71.1	211	61	0	1	211	1	211	2.23e-82	247
RYZ01220	P0DTA4.1	63.3	210	77	0	2	211	63	272	1.16e-68	213
RYZ01220	Q91ZA3.2	62.9	210	78	0	2	211	59	268	6.81e-68	211
RYZ01220	P14882.3	62.4	210	79	0	2	211	72	281	7.52e-67	208
RYZ01220	P05165.4	61.4	210	81	0	2	211	63	272	6.16e-66	206
RYZ01220	Q19842.1	62.2	209	79	0	2	210	49	257	8.45e-66	205
RYZ01220	Q612F5.1	61.2	209	81	0	2	210	63	271	4.14e-64	201
RYZ01220	Q5I0C3.1	56.5	207	90	0	4	210	47	253	1.58e-56	182
RYZ01220	Q99MR8.2	56.0	207	91	0	4	210	47	253	4.89e-56	180
RYZ01220	Q96RQ3.3	56.0	207	91	0	4	210	51	257	1.64e-55	179
RYZ01220	Q58626.1	54.0	211	97	0	1	211	1	211	9.89e-55	174
RYZ01220	Q42777.2	54.1	207	95	0	4	210	35	241	1.22e-51	169
RYZ01220	O04983.1	52.2	207	99	0	4	210	76	282	1.24e-50	164
RYZ01220	O27939.1	51.4	210	102	0	1	210	1	210	6.08e-50	161
RYZ01220	Q06862.1	49.8	209	105	0	2	210	3	211	3.02e-49	159
RYZ01220	Q9KDS9.1	50.0	210	105	0	1	210	1	210	4.71e-49	158
RYZ01220	Q54KE6.1	52.4	208	99	0	4	211	32	239	5.73e-48	159
RYZ01220	P0A509.1	51.0	210	103	0	1	210	1	210	1.01e-47	158
RYZ01220	B9N843.2	50.2	207	103	0	4	210	69	275	2.60e-47	155
RYZ01220	Q2QMG2.2	51.2	207	101	0	4	210	41	247	3.84e-47	158
RYZ01220	B9HBA8.1	49.8	207	104	0	4	210	67	273	3.88e-47	155
RYZ01220	O34544.1	48.6	210	108	0	1	210	1	210	4.98e-46	151
RYZ01220	P49787.3	46.9	211	112	0	1	211	1	211	7.86e-46	150
RYZ01220	D3DJ42.1	48.6	210	107	1	1	210	1	209	1.55e-45	150
RYZ01220	Q42523.2	49.3	207	105	0	4	210	40	246	9.05e-45	151
RYZ01222	O14075.1	40.9	259	145	4	64	319	74	327	2.42e-34	121
RYZ01222	Q8U3Y2.1	36.1	313	191	4	12	318	12	321	6.50e-32	115
RYZ01222	Q5JEZ2.1	38.9	252	148	2	73	318	70	321	1.90e-31	114
RYZ01222	C5A1V0.1	39.7	252	146	3	73	318	70	321	2.57e-30	111
RYZ01222	A4W577.1	39.5	248	144	4	76	318	72	318	3.00e-29	108
RYZ01222	Q9YAW4.2	40.2	254	143	6	73	318	71	323	3.49e-29	108
RYZ01222	A7MKR1.1	38.1	247	149	3	76	318	72	318	1.91e-28	106
RYZ01222	Q9UYR1.1	34.8	313	195	4	12	318	13	322	2.22e-28	106
RYZ01222	A1RYE4.1	38.1	252	151	4	72	318	71	322	7.09e-28	105
RYZ01222	O58320.2	36.9	252	153	2	73	318	70	321	1.39e-27	104
RYZ01222	B6YWH0.1	37.9	253	151	4	72	318	69	321	2.67e-26	101
RYZ01222	B1L765.1	33.5	310	201	5	13	318	11	319	5.44e-26	100
RYZ01222	P0A545.1	33.2	298	193	3	23	318	19	312	2.17e-24	98.8
RYZ01222	O33116.1	33.2	298	193	3	23	318	19	312	2.17e-24	98.8
RYZ01222	O27051.1	33.9	280	177	3	34	311	32	305	5.44e-23	95.1
RYZ01222	Q58424.1	32.2	298	195	3	24	318	18	311	1.59e-22	93.9
RYZ01222	Q59516.3	34.3	265	157	5	57	313	53	308	3.00e-22	90.6
RYZ01222	Q9SXP2.2	34.3	245	155	4	76	315	117	360	5.10e-20	85.7
RYZ01222	O29445.1	36.6	224	136	3	72	292	65	285	2.13e-19	85.7
RYZ01222	Q67U69.1	34.1	246	154	5	76	315	119	362	1.38e-18	82.0
RYZ01222	O43175.4	35.6	219	134	3	77	292	76	290	1.89e-18	83.2
RYZ01222	A5A6P1.1	35.6	219	134	3	77	292	76	290	1.89e-18	83.2
RYZ01222	Q61753.3	35.6	219	134	3	77	292	76	290	3.86e-18	82.4
RYZ01222	Q07511.2	33.7	246	155	5	76	315	122	365	4.23e-18	80.7
RYZ01222	Q60HD7.4	35.2	219	135	3	77	292	76	290	7.84e-18	81.5
RYZ01206	A1WGR0.1	51.0	717	333	6	5	705	216	930	4.32e-168	480
RYZ01206	Q5P7H5.2	50.4	714	340	4	5	705	204	916	9.79e-167	476
RYZ01206	A1K454.1	50.7	714	338	5	5	705	205	917	8.80e-165	472
RYZ01206	Q2IU23.1	50.4	713	339	5	5	705	224	933	1.58e-163	469
